시간(초),strain(%),Cycle,카운터(회),저항01(Ω),저항02(Ω),저항03(Ω),저항04(Ω),저항05(Ω),저항06(Ω),저항07(Ω),저항08(Ω)
2020.6,27.13574181,44.40000879,44,36.45479,33.98863,43.77578,46.89921,42.56798,30.40459,38.58471,38.12606
2021.8,28.42352384,44.4263772,44,36.02465,33.10911,40.98266,41.16665,39.76488,29.65272,38.59467,34.73589
2023,29.34368467,44.45274561,44,41.07732,32.24127,40.4081,40.33225,40.4975,28.62114,40.77883,31.67288
2024.2,29.87102448,44.47911402,44,35.64039,31.85257,37.33947,37.27177,38.37717,27.87936,41.41319,31.49269
2025.4,29.99110134,44.50548243,44,32.99975,31.45972,35.79437,37.39161,36.97061,26.73278,38.42631,31.58447
2026.6,29.7006268,44.53185084,45,30.52342,29.35994,35.00664,36.36735,37.58975,24.63252,35.99379,27.37445
2027.8,29.0075559,44.55821925,45,31.23858,27.05725,31.40264,34.31706,35.07025,22.52982,34.83407,25.7129
2029,27.93086929,44.58458766,45,30.76394,26.79702,32.19256,33.31589,38.77788,23.18069,35.66628,26.34607
2030.2,26.50005351,44.61095607,45,29.42839,28.08251,33.37512,35.61932,39.36555,25.04128,37.63017,27.82033
2031.4,24.75429334,44.63732449,45,32.75459,29.91044,35.64271,36.20795,46.93211,27.53324,40.01228,32.19965
2032.6,22.74139877,44.6636929,45,36.23779,31.75887,37.2382,40.3225,50.0285,30.14992,42.80373,37.68529
2033.8,20.51649563,44.69006131,45,40.06822,33.68351,40.33352,42.46221,47.89631,32.56782,44.56455,37.75168
2035,18.14051585,44.71642972,45,44.26289,34.90525,42.90214,44.26508,42.29388,34.73121,46.34594,41.63066
2036.2,15.67852884,44.74279813,45,44.7536,36.74156,45.72544,48.18708,49.42028,36.51089,48.18941,40.36306
2037.4,13.19795941,44.76916654,45,46.73948,37.73697,50.12179,45.79889,52.49208,36.98356,47.44582,38.18644
2038.6,10.76674128,44.79553495,45,47.658,38.68194,49.16318,48.0016,50.7661,35.85816,46.80954,39.06065
2039.8,8.451456605,44.82190336,45,46.94414,37.27686,51.05818,46.14404,42.80915,33.1079,43.4635,37.32317
2041,6.315512573,44.84827177,45,42.23471,35.02628,45.85895,42.35256,42.05262,28.76001,36.55594,28.69274
2042.2,4.41740487,44.87464018,45,37.69723,32.09261,42.52266,39.8982,35.79848,23.16097,31.47816,25.39908
2043.4,2.809115718,44.90100859,45,30.46975,26.40477,38.60819,36.02804,37.65927,17.77137,25.55517,21.85059
2044.6,1.534690273,44.927377,45,27.54171,22.95035,31.99972,33.89223,34.78074,15.87469,24.80592,20.14522
2045.8,0.629030383,44.95374541,45,29.79248,21.09031,27.21718,30.56962,36.24955,14.94321,23.68736,20.75022
2047,0.116938758,44.98011382,45,27.29737,20.61733,26.74857,29.98016,33.50956,14.41008,23.73123,19.43365
2048.2,0.012439714,45.00648223,45,25.08991,19.65186,25.94023,26.70496,34.76207,14.00837,22.87091,18.3963
2049.4,0.318395098,45.03285064,45,24.48727,19.11207,25.78212,25.82952,35.12047,13.69888,22.59242,17.78968
2050.6,1.02642591,45.05921906,45,23.42298,18.91457,28.6855,25.32524,34.67869,13.4579,22.2913,17.217
2051.8,2.117141778,45.08558747,45,21.64076,18.36766,26.84041,24.32655,32.79068,13.3308,22.63294,17.49189
2053,3.560671987,45.11195588,45,22.1881,18.70739,26.28746,26.25596,32.14267,13.33841,22.25332,17.53256
2054.2,5.317483526,45.13832429,45,23.94761,20.8861,33.91411,30.47099,34.20922,15.60787,24.42294,19.65631
2055.4,7.339463757,45.1646927,45,32.43901,27.37207,37.34659,37.56557,39.27271,23.99937,31.63411,26.71555
2056.6,9.57123804,45.19106111,45,37.95211,32.27486,42.89694,43.29787,46.79204,30.31645,40.77987,34.42501
2057.8,11.95168625,45.21742952,45,41.6806,35.07094,46.68754,47.11253,44.20503,33.76138,45.56874,38.59736
2059,14.41561661,45.24379793,45,44.42758,35.91746,48.61479,46.28269,47.4237,34.97638,45.7819,36.31356
2060.2,16.8955511,45.27016634,45,46.38084,37.55841,47.35238,46.93503,50.98021,35.03876,43.83604,36.09166
2061.4,19.32357338,45.29653475,45,46.16229,37.47798,47.30142,47.68607,51.20514,34.32728,43.88849,40.689
2062.6,21.6331888,45.32290316,45,41.82171,37.42467,49.58398,45.89748,45.15441,33.95908,42.78263,40.44873
2063.8,23.76114547,45.34927157,45,36.63893,36.28058,49.02522,45.51125,51.80625,32.95307,41.06521,39.25514
2065,25.64916641,45.37563998,45,36.10706,34.84503,47.63465,42.77293,47.02584,31.89664,40.8533,39.62459
2066.2,27.24554567,45.40200839,45,35.79469,34.17063,45.25847,43.05139,41.55456,30.87622,39.23755,36.70781
2067.4,28.50656424,45.4283768,45,36.15263,33.10195,42.24552,39.37754,42.73576,29.99179,37.58538,37.07324
2068.6,29.39768745,45.45474522,45,36.71204,32.51191,39.05576,39.0586,40.8182,28.91658,40.61017,31.7731
2069.8,29.89451068,45.48111363,45,34.5189,31.97342,40.40062,38.31838,38.89688,28.11226,39.4961,31.35485
2071,29.98342778,45.50748204,45,33.2866,31.31827,38.46756,37.47425,45.78933,26.92599,38.68086,31.96848
2072.2,29.66200363,45.53385045,46,33.86636,28.19601,36.08678,35.91289,46.21417,24.58044,36.67507,26.73585
2073.4,28.93904085,45.56021886,46,29.31215,25.89793,34.38447,33.82571,40.50519,22.76866,35.2072,27.45669
2074.6,27.83433876,45.58658727,46,27.69924,25.40619,33.55781,32.0535,42.97575,23.52162,36.1628,28.06274
2075.8,26.37815109,45.61295568,46,29.74565,26.72801,35.29705,33.31941,42.031,25.75839,36.43063,29.49537
2077,24.61035751,45.63932409,46,32.394,29.58049,37.46389,38.70771,40.6683,28.17992,40.54535,31.4242
2078.2,22.57937141,45.6656925,46,37.1135,31.78223,39.79929,39.38982,43.86734,30.90959,43.45744,39.03357
2079.4,20.34081406,45.69206091,46,38.6732,33.8282,43.24821,42.79213,45.79171,33.64396,44.10584,39.68965
2080.6,17.95599136,45.71842932,46,43.16216,35.32071,45.28688,44.15561,44.63742,35.89557,45.39256,42.47399
2081.8,15.49021487,45.74479773,46,44.73341,37.58054,47.4949,46.92304,45.26865,37.61973,48.37683,42.62796
2083,13.0110132,45.77116614,46,45.7851,39.42916,49.94148,47.53036,46.92015,37.74598,49.05591,40.70067
2084.2,10.58628259,45.79753455,46,45.82603,39.05892,51.66545,46.93984,42.95468,36.61312,47.56064,40.76119
2085.4,8.282427549,45.82390296,46,42.13417,38.16185,50.83899,46.42353,41.71776,33.79378,42.07361,38.08839
2086.6,6.162542235,45.85027137,46,41.13014,35.91907,46.67898,44.67214,39.24787,29.02586,35.8076,32.39872
2087.8,4.284682546,45.87663979,46,37.39272,31.38987,44.29992,38.88769,38.95649,23.30215,30.55996,34.04476
2089,2.700276189,45.9030082,46,31.12724,27.21775,39.58493,34.90837,34.04876,17.76036,25.9178,22.6917
2090.2,1.452714254,45.92937661,46,25.55044,22.98163,32.45023,33.12697,29.7493,15.94622,25.45841,23.30371
2091.4,0.576162898,45.95574502,46,24.97058,20.97678,30.03889,31.33112,28.2007,15.04682,23.54477,23.43142
2092.6,0.094627653,45.98211343,46,25.22299,19.54276,29.28761,29.43061,27.57363,14.50006,24.0985,22.11647
2093.8,0.02129601,46.00848184,46,24.07167,19.01154,28.23819,27.87098,29.25943,14.09241,23.19481,21.37271
2095,0.358176251,46.03485025,46,23.54753,18.5737,27.68315,26.19253,30.36491,13.77775,22.40315,21.19853
2096.2,1.096042462,46.06121866,46,22.90285,18.90761,28.17707,25.57697,31.25846,13.54581,22.14145,20.94486
2097.4,2.214687186,46.08758707,46,21.64788,18.29264,27.82054,25.91662,31.99309,13.42015,21.47652,20.8128
2098.6,3.683474839,46.11395548,46,21.35485,18.554,25.39261,26.01681,30.74468,13.45472,22.01652,20.48875
2099.8,5.462180701,46.14032389,46,23.23145,21.09458,30.49991,30.99897,31.27983,16.30031,24.37376,22.29193
2101,7.502092529,46.1666923,46,30.92005,27.34416,37.26263,36.64062,39.5215,25.00872,33.0009,31.60757
2102.2,9.747344603,46.19306071,46,37.45702,32.45108,46.06108,41.88289,45.31735,31.57214,42.63421,38.29977
2103.4,12.13644769,46.21942912,46,40.57102,35.09358,52.34953,44.67243,46.33843,35.10141,47.19153,38.64514
2104.6,14.60397299,46.24579753,46,42.88208,36.01892,52.65228,44.09465,48.98057,35.53833,47.90948,39.23094
2105.8,17.08234402,46.27216595,46,43.94278,37.04013,48.97081,45.80228,50.20249,35.67122,46.6562,37.19087
2107,19.50368727,46.29853436,46,44.51226,37.10939,50.18117,46.75007,47.48548,35.1078,45.01523,40.95122
2108.2,21.801691,46.32490277,46,43.05185,37.18833,49.00921,46.7876,44.46701,34.46076,45.69436,40.92411
2109.4,23.91342132,46.35127118,46,40.56772,36.6545,45.82261,45.26672,42.37186,33.61487,44.2738,41.30672
2110.6,25.78104564,46.37763959,46,38.58139,34.94265,46.35081,44.00343,47.89372,32.44449,42.77579,38.98671
